,Id,school_number,school_type,name,short_name,address,zipcode,location,student,tel,email,is_big,community,is_rural
2205,0,130059,Grundschule,Graf-Konrad-Schule,"Dortmund, GG Graf-Konrad-Schule",Grävingholzstr. 59,44339,Dortmund,304,02314773750,130059@schule.nrw.de,0,"Dortmund, Stadt",0
2206,0,130060,Grundschule,Regenbogen-Grundschule,"Dortmund, GG Regenbogen",Adalmundstr. 1,44359,Dortmund,317,023128673930,130060@schule.nrw.de,0,"Dortmund, Stadt",0
2207,0,130072,Grundschule,Hoechstener Schule,"Dortmund, GG Hoechstener Schule",Lührmannstr. 1,44267,Dortmund,205,02312221900,130072@schule.nrw.de,0,"Dortmund, Stadt",0
2208,0,130096,Grundschule,Mosaik-Grundschule Eving,"Dortmund, GG Mosaik-Grundschule Eving",Osterfeldstr. 131,44339,Dortmund,304,023128663860,130096@schule.nrw.de,0,"Dortmund, Stadt",0
2209,0,130102,Grundschule,Olpketalschule,"Dortmund, GG Olpketal",Olpketalstr. 81,44229,Dortmund,212,023147797660,130102@schule.nrw.de,0,"Dortmund, Stadt",0
2210,0,130114,Grundschule,Oesterholzschule,"Dortmund, GG Oesterholzschule",Oesterholzstr. 69,44145,Dortmund,420,0231816404,130114@schule.nrw.de,0,"Dortmund, Stadt",0
2211,0,130126,Grundschule,Nordmarktschule,"Dortmund, GG Nordmarktschule",Nordmarkt 18-20,44145,Dortmund,403,023147798990,130126@schule.nrw.de,0,"Dortmund, Stadt",0
2212,0,130138,Grundschule,Friedrich-Ebert-Schule,"Dortmund, GG Friedrich-Ebert-Schule",Bergmeisterstr. 12,44269,Dortmund,219,02312867280,130138@schule.nrw.de,0,"Dortmund, Stadt",0
2213,0,130140,Grundschule,Kirchderner Schule,"Dortmund, GG Kirchderner Schule",Merckenbuschweg 41,44329,Dortmund,206,023189985,130140@schule.nrw.de,0,"Dortmund, Stadt",0
2214,0,130151,Grundschule,Grundschule Am Dorney,"Dortmund, GG Am Dorney",Kleybredde 38,44149,Dortmund,257,023147642960,130151@schule.nrw.de,0,"Dortmund, Stadt",0
2215,0,130175,Grundschule,Overbergschule,"Hagen, KG Overbergschule",Overbergstr. 37,58099,Hagen,115,0233161451,130175@schule.nrw.de,0,"Hagen, Stadt",0
2216,0,130187,Grundschule,Goetheschule,"Hagen, KG Goethe",Kirchstr. 9,58099,Hagen,216,023313960370,130187@schule.nrw.de,0,"Hagen, Stadt",0
2217,0,130217,Grundschule,Meinolfschule,"Hagen, KG Meinolfschule",Stadionstr. 22,58097,Hagen,354,02331880203,130217@schule.nrw.de,0,"Hagen, Stadt",0
2218,0,130229,Grundschule,Freiherr-vom-Stein-Schule,"Hagen,GG(Verb.)Freiherr-vom-Stein-Schule",Lindenstr. 16a,58089,Hagen,266,02331305346,130229@schule.nrw.de,0,"Hagen, Stadt",0
2219,0,130230,Grundschule,Hermann-Löns-Schule,"Hagen, GG Hermann-Löns",Overbergstr. 39,58099,Hagen,285,0233161684,130230@schule.nrw.de,0,"Hagen, Stadt",0
2220,0,130242,Grundschule,Friedrich-Harkort-Schule Westerbauer,"Hagen, GG Friedrich-Harkort-Schule",Twittingstr. 23a,58135,Hagen,213,02331400411,130242@schule.nrw.de,0,"Hagen, Stadt",0
2221,0,130254,Grundschule,Vinckeschule,"Hagen, GG Vincke",Schwerter Str. 170,58099,Hagen,180,0233165323,130254@schule.nrw.de,0,"Hagen, Stadt",0
2222,0,130278,Grundschule,Städt. Gem. Grundschule Hestert,"Hagen, GG Hestert",Schlesierstr. 36,58135,Hagen,188,0233141983,130278@schule.nrw.de,0,"Hagen, Stadt",0
2223,0,130291,Grundschule,Astrid-Lindgren-Grundschule,"Hagen, GG Astrid-Lindgren",Selbecker Str. 55,58091,Hagen,283,0233177110,130291@schule.nrw.de,0,"Hagen, Stadt",0
2224,0,130308,Grundschule,Städt. Gem. Grundschule Emst,"Hagen, GG Emst",Karl-Ernst-Osthaus-Str. 60,58093,Hagen,321,0233135830,130308@schule.nrw.de,0,"Hagen, Stadt",0
2225,0,130310,Grundschule,Goldbergschule,"Hagen, GG (Verb.) Goldbergschule",Schulstr. 9-11,58095,Hagen,303,0233124529,130310@schule.nrw.de,0,"Hagen, Stadt",0
2226,0,130321,Grundschule,Emil-Schumacher-Schule,"Hagen, GG Emil-Schumacher-Schule",Siemensstr. 10,58089,Hagen,368,02331334027,130321@schule.nrw.de,0,"Hagen, Stadt",0
2227,0,130333,Grundschule,Karl-Ernst-Osthaus-Schule,"Hagen, GG Karl-Ernst-Osthaus-Schule",Lützowstr. 121,58095,Hagen,398,023313757690,130333@schule.nrw.de,0,"Hagen, Stadt",0
2228,0,130345,Grundschule,Grundschule Helfe,"Hagen, GG Helfe",Helfer Str. 76,58099,Hagen,199,0233161776,130345@schule.nrw.de,0,"Hagen, Stadt",0
2229,0,130357,Grundschule,Städt. Gem. Grundschule Kuhlerkamp,"Hagen, GG Kuhlerkamp",Heinrichstr. 31,58089,Hagen,138,02331330262,130357@schule.nrw.de,0,"Hagen, Stadt",0
2230,0,130369,Grundschule,Kipperschule,"Hagen, GG Kipperschule",Gabelsbergerstr. 50,58135,Hagen,182,02331403584,130369@schule.nrw.de,0,"Hagen, Stadt",0
2231,0,130370,Grundschule,Funckeparkschule,"Hagen, GG Funckeparkschule",Funckestr. 33,58097,Hagen,293,0233187788,130370@schule.nrw.de,0,"Hagen, Stadt",0
2232,0,130382,Grundschule,Gebrüder-Grimm-Schule,"Hagen, GG Gebrüder-Grimm-Schule",Schillerstr. 23,58089,Hagen,174,0233125402,130382@schule.nrw.de,0,"Hagen, Stadt",0
2233,0,130412,Grundschule,Erwin-Hegemann-Schule,"Hagen, GG Erwin-Hegemann",Fraunhoferstr. 5,58097,Hagen,202,0233187600,130412@schule.nrw.de,0,"Hagen, Stadt",0
2234,0,130424,Grundschule,Henry-van-de-Velde-Schule,"Hagen, GG Henry-van-de-Velde-Schule",Blücherstr. 22,58095,Hagen,325,023313673580,130424@schule.nrw.de,0,"Hagen, Stadt",0
2235,0,130436,Grundschule,Städt. Gem. Grundschule Janusz-Korczak,"Hagen, GG Janusz-Korczak",Grünstr. 4,58095,Hagen,269,02331338721,130436@schule.nrw.de,0,"Hagen, Stadt",0
2236,0,130461,Grundschule,Bodelschwinghschule,"Hamm, GG Bodelschwinghschule",Ahornallee 10,59063,Hamm,380,023819159880,130461@schule.nrw.de,0,"Hamm, Stadt",0
2237,0,130473,Grundschule,Ludgerischule,"Hamm, GG Ludgerischule",Großer Sandweg 21,59065,Hamm,193,023813074031,130473@schule.nrw.de,0,"Hamm, Stadt",0
2238,0,130485,Grundschule,Johannesschule,"Hamm, GG Johannes",An der Johanneskirche 26,59065,Hamm,328,023819876279,130485@schule.nrw.de,0,"Hamm, Stadt",0
2239,0,130497,Grundschule,Wilhelm-Busch-Schule,"Hamm, GG Wilhelm-Busch-Schule",Wilhelmstr. 99a,59067,Hamm,319,023813717760,130497@schule.nrw.de,0,"Hamm, Stadt",0
2240,0,130503,Grundschule,Geistschule,"Hamm, GG Geistschule",Titaniastr. 5,59067,Hamm,297,023813055217,130503@schule.nrw.de,0,"Hamm, Stadt",0
2241,0,130515,Grundschule,Theodor-Heuss-Schule,"Hamm, GG Theodor-Heuss-Schule",Brändströmstr. 7,59065,Hamm,203,023819726939,130515@schule.nrw.de,0,"Hamm, Stadt",0
2242,0,130527,Grundschule,Matthias-Claudius-Schule,"Hamm, GG Matthias-Claudius",Lessingstr. 26,59063,Hamm,199,023813049550,130527@schule.nrw.de,0,"Hamm, Stadt",0
2243,0,130539,Grundschule,Hermann-Gmeiner-Schule,"Hamm, GG Hermann-Gmeiner",Bonifatiusweg 15,59067,Hamm,337,023815444680,130539@schule.nrw.de,0,"Hamm, Stadt",0
2244,0,130540,Grundschule,Kettelerschule,"Hamm, GG Ketteler",Heithofer Allee 45,59071,Hamm,296,02381498984,130540@schule.nrw.de,0,"Hamm, Stadt",0
2245,0,130552,Grundschule,Hellwegschule,"Hamm, GG Hellwegschule",Fischerstr. 124,59069,Hamm,218,0238150066,130552@schule.nrw.de,0,"Hamm, Stadt",0
2246,0,130564,Grundschule,Dietrich-Bonhoeffer-Schule,"Hamm, GG Dietrich-Bonhoeffer",Brehmstr. 11,59069,Hamm,221,02385496,130564@schule.nrw.de,0,"Hamm, Stadt",0
2247,0,130576,Grundschule,Städt. Katholische Grundschule,"Herne, KG an der Bergstraße",Bergstr. 13,44625,Herne,219,0232346559,130576@schule.nrw.de,0,"Herne, Stadt",0
2248,0,130588,Grundschule,Schule an der Vellwigstraße,"Herne, GG an der Vellwigstraße",Vellwigstr. 28,44628,Herne,291,0232335491,130588@schule.nrw.de,0,"Herne, Stadt",0
2249,0,130618,Grundschule,Schule an der Max-Wiethoff-Straße,"Herne, GG an der Max-Wiethoff-Straße",Max-Wiethoff-Str. 14,44627,Herne,208,0232364444,130618@schule.nrw.de,0,"Herne, Stadt",0
2250,0,130643,Grundschule,Schule an der Forellstraße,"Herne, GG an der Forellstraße",Forellstr. 26a,44629,Herne,196,023239871845,130643@schule.nrw.de,0,"Herne, Stadt",0
2251,0,130679,Grundschule,Schule an der Ohmstraße,"Herne, GG an der Ohmstraße",Ohmstr. 2,44629,Herne,190,02323230208,130679@schule.nrw.de,0,"Herne, Stadt",0
2252,0,130680,Grundschule,Schule Pantrings Hof,"Herne, GG Pantrings Hof",Eberhard-Wildermuth-Str. 43,44628,Herne,98,0232383833,130680@schule.nrw.de,0,"Herne, Stadt",0
2253,0,130722,Grundschule,Grundschule Kunterbunt,"Herne, GG Kunterbunt",Neustr. 16,44623,Herne,439,0232352661,130722@schule.nrw.de,0,"Herne, Stadt",0
2254,0,130734,Grundschule,Schule an der Börsinghauser Straße,"Herne, GG an der Börsinghauser Straße",Börsinghauser Str. 64,44627,Herne,206,0232335438,130734@schule.nrw.de,0,"Herne, Stadt",0
2255,0,130758,Grundschule,Städt. Gem. Grundschule Bömberg,"Iserlohn, GG Bömberg",Freiligrathstr. 24,58636,Iserlohn,354,0237179680,130758@schule.nrw.de,0,Märkischer Kreis,1
2256,0,130760,Grundschule,Städt. Gem. Grundschule Lichte Kammer,"Iserlohn, GG Lichte Kammer",Lichte Kammer 22,58638,Iserlohn,196,0237193960,130760@schule.nrw.de,0,Märkischer Kreis,1
2257,0,130783,Grundschule,Grundschule Nußberg,"Iserlohn, GG (Verb.) Nußberg",Langerfeldstr. 84,58638,Iserlohn,281,0237193390,130783@schule.nrw.de,0,Märkischer Kreis,1
2258,0,130795,Grundschule,Städt. Gem. Grundschule Im Wiesengrund,"Iserlohn, GG Im Wiesengrund",Im Wiesengrund 35,58636,Iserlohn,282,0237190410,130795@schule.nrw.de,0,Märkischer Kreis,1
2259,0,130813,Grundschule,Burgschule,"Iserlohn, GG Burgschule",Bleichstr. 33,58638,Iserlohn,165,0237179650,130813@schule.nrw.de,0,Märkischer Kreis,1
2260,0,130825,Grundschule,Südschule,"Iserlohn, GG Südschule",Waisenhausstr. 4,58644,Iserlohn,300,0237179590,130825@schule.nrw.de,0,Märkischer Kreis,1
2261,0,130849,Grundschule,Wittekindschule,"Lünen, GG Wittekind",Diesterwegstr. 20,44536,Lünen,218,02319872226,130849@schule.nrw.de,0,Unna,1
2262,0,130850,Grundschule,Osterfeldschule,"Lünen, GG (Verb.) Osterfeld",Bismarckstr. 1,44532,Lünen,249,0230614290,130850@schule.nrw.de,0,Unna,1
2263,0,130862,Grundschule,Overbergschule,"Lünen, GG (Verb.) Overbergschule",Weißenburger Str. 27,44532,Lünen,343,0230642339,130862@schule.nrw.de,0,Unna,1
2264,0,130874,Grundschule,Viktoriaschule,"Lünen, GG Viktoria",Augustastr. 1,44534,Lünen,199,023066050,130874@schule.nrw.de,0,Unna,1
2265,0,130886,Grundschule,Elisabethschule,"Lünen, KG Elisabeth",Zum Karrenbusch 6,44536,Lünen,200,02319872270,130886@schule.nrw.de,0,Unna,1
2266,0,130898,Grundschule,Leoschule,"Lünen, KG Leo",Hubertusstr. 3,44532,Lünen,283,0230614298,130898@schule.nrw.de,0,Unna,1
2267,0,130904,Grundschule,Schule am Lüserbach,"Lünen, GG Schule am Lüserbach",Querstr. 25,44532,Lünen,375,0230643773,130904@schule.nrw.de,0,Unna,1
2268,0,130977,Grundschule,Schule am Eickeler Park,"Herne, GG am Eickeler Park",Reichsstr. 44,44651,Herne,219,0232560522,130977@schule.nrw.de,0,"Herne, Stadt",0
2269,0,130989,Grundschule,Freiherr-vom-Stein-Schule,"Herne, GG Freiherr-vom-Stein-Schule",Steinstr. 17,44652,Herne,209,023259689730,130989@schule.nrw.de,0,"Herne, Stadt",0
2270,0,130990,Grundschule,Sonnenschule,"Herne, GG Sonnenschule",Rottbruchstr. 10,44625,Herne,223,0232541430,130990@schule.nrw.de,0,"Herne, Stadt",0
2271,0,131003,Grundschule,Horstschule,"Herne, GG Horstschule",Richardstr. 6,44625,Herne,245,0232541607,131003@schule.nrw.de,0,"Herne, Stadt",0
2272,0,131015,Grundschule,Südschule,"Herne, GG Südschule",Plutostr. 115,44651,Herne,255,0232532800,131015@schule.nrw.de,0,"Herne, Stadt",0
2273,0,131027,Grundschule,Laurentiusschule,"Herne, GG Laurentiusschule",Gahlenstr. 5,44653,Herne,286,0232575688,131027@schule.nrw.de,0,"Herne, Stadt",0
2274,0,131039,Grundschule,Claudiusschule,"Herne, GG Claudiusschule",Hedwigstr. 43-45,44649,Herne,325,02325791092,131039@schule.nrw.de,0,"Herne, Stadt",0
2275,0,131040,Grundschule,Michaelschule,"Herne, GG Michaelschule",Michaelstr. 16,44649,Herne,413,0232550755,131040@schule.nrw.de,0,"Herne, Stadt",0
2276,0,131052,Grundschule,Europaschule Königstraße,"Herne, GG Europaschule Königstraße",Königstr. 25,44651,Herne,308,0232534400,131052@schule.nrw.de,0,"Herne, Stadt",0
2277,0,131064,Grundschule,Josefschule,"Herne, GG Josefschule",Stöckstr. 113,44649,Herne,251,0232572065,131064@schule.nrw.de,0,"Herne, Stadt",0
2278,0,131088,Grundschule,Kirchschule Höntrop,"Bochum, GG Kirchschule Höntrop",Wattenscheider Hellweg 87-89,44867,Bochum,283,02327957107,131088@schule.nrw.de,0,"Bochum, Stadt",0
2279,0,131090,Grundschule,Gem. Grundschule Westenfeld,"Bochum, GG Westenfeld",Westenfelder Str. 107,44867,Bochum,302,02327939273,131090@schule.nrw.de,0,"Bochum, Stadt",0
2280,0,131120,Grundschule,Regenbogenschule,"Bochum, GG Regenbogen",Preins Feld 3,44869,Bochum,353,02327780504,131120@schule.nrw.de,0,"Bochum, Stadt",0
2281,0,131131,Grundschule,Grundschule Günnigfeld,"Bochum, GG Günnigfeld",Marktstr. 21,44866,Bochum,225,0232723310,131131@schule.nrw.de,0,"Bochum, Stadt",0
2282,0,131155,Grundschule,Glückaufschule,"Bochum, GG Glückaufschule",Bochumer Str. 69-71,44866,Bochum,224,0232761605,131155@schule.nrw.de,0,"Bochum, Stadt",0
2283,0,131167,Grundschule,Grundschule Leithe,"Bochum, GG Leithe",Schulstr. 7,44866,Bochum,423,02327939249,131167@schule.nrw.de,0,"Bochum, Stadt",0
2284,0,131179,Grundschule,Dietrich-Bonhoeffer-Schule,"Bochum, GG Dietrich-Bonhoeffer",Ruhrstr. 150,44869,Bochum,310,0232772235,131179@schule.nrw.de,0,"Bochum, Stadt",0
2285,0,131209,Grundschule,Bruchschule,"Witten, GG Bruch",Ardeystr. 124,58452,Witten,200,023025815530,131209@schule.nrw.de,0,Ennepe-Ruhr-Kreis,1
2286,0,131210,Grundschule,Crengeldanzschule,"Witten, GG Crengeldanzschule",Crengeldanzstr. 60,58455,Witten,174,0230224507,131210@schule.nrw.de,0,Ennepe-Ruhr-Kreis,1
2287,0,131222,Grundschule,Rüdinghauser Schule,"Witten, GG Rüdinghauser",In der Dickete 4,58454,Witten,186,0230289131,131222@schule.nrw.de,0,Ennepe-Ruhr-Kreis,1
2288,0,131234,Grundschule,Dorfschule,"Witten, GG Dorfschule",Steinhügel 54,58455,Witten,214,023025815730,131234@schule.nrw.de,0,Ennepe-Ruhr-Kreis,1
2289,0,131246,Grundschule,Hellwegschule,"Witten, GG Hellwegschule",Hellweg 42,58455,Witten,233,0230226089,131246@schule.nrw.de,0,Ennepe-Ruhr-Kreis,1
2290,0,131260,Grundschule,Hüllbergschule,"Witten, GG Hüllbergschule",Hüllbergweg 31,58454,Witten,226,023025815500,131260@schule.nrw.de,0,Ennepe-Ruhr-Kreis,1
2291,0,131271,Grundschule,Erlenschule,"Witten, GG Erlenschule",Holzkampstr. 9,58453,Witten,177,023025815540,131271@schule.nrw.de,0,Ennepe-Ruhr-Kreis,1
2292,0,131283,Grundschule,Harkortschule,"Witten, GG Harkort",Hörder Str. 304,58454,Witten,195,0230248094,131283@schule.nrw.de,0,Ennepe-Ruhr-Kreis,1
2293,0,131295,Grundschule,Baedekerschule,"Witten, GG Baedeker",In den Höfen 15,58453,Witten,129,023025815720,131295@schule.nrw.de,0,Ennepe-Ruhr-Kreis,1
2294,0,131301,Grundschule,Borbachschule,"Witten, GG Borbach",Große Borbach 20,58453,Witten,108,02302699105,131301@schule.nrw.de,0,Ennepe-Ruhr-Kreis,1
2295,0,131313,Grundschule,Gerichtsschule,"Witten, GG Gerichtsschule",Gerichtsstr. 12,58452,Witten,161,0230226473,131313@schule.nrw.de,0,Ennepe-Ruhr-Kreis,1
2296,0,131325,Grundschule,Breddeschule,"Witten, GG Bredde",Breddestr. 32,58452,Witten,165,023025815640,131325@schule.nrw.de,0,Ennepe-Ruhr-Kreis,1
2297,0,131337,Grundschule,Brenschenschule,"Witten, GG Brenschen",Auf dem Brenschen 15,58452,Witten,265,023025815650,131337@schule.nrw.de,0,Ennepe-Ruhr-Kreis,1
2298,0,131350,Grundschule,Städt. Gem. Grundschule Breitenhagen,"Altena, GG Breitenhagen",Bergfelder Weg 21,58762,Altena,153,023525504,131350@schule.nrw.de,0,Märkischer Kreis,1
2299,0,131404,Grundschule,Grundschule Holthausen,"Plettenberg, GG Holthausen",Auf der Lied 26,58840,Plettenberg,134,0239110317,131404@schule.nrw.de,0,Märkischer Kreis,1
2300,0,131430,Grundschule,"Hallenschule, Städt. Gem. Grundschule","Plettenberg, GG (Verb.) Hallenschule",Hallenstr. 17,58840,Plettenberg,237,02391952137,131430@schule.nrw.de,0,Märkischer Kreis,1
2301,0,131441,Grundschule,Eschenschule,"Plettenberg, GG Eschenschule",Brockhauser Weg 21,58840,Plettenberg,123,02391952131,131441@schule.nrw.de,0,Märkischer Kreis,1
2302,0,131453,Grundschule,Gemeinschaftsgrundschulverbund,"Plettenberg, GG (Verb.) Martin-Luther",Königstr. 20,58840,Plettenberg,376,0239113275,131453@schule.nrw.de,0,Märkischer Kreis,1
2303,0,131477,Grundschule,Städt. Gemeinschaftsgrundschule Werdohl,"Werdohl, GG (Verb.) Feldstraße",Schulweg 16,58791,Werdohl,347,023922529,131477@schule.nrw.de,0,Märkischer Kreis,1
2304,0,131507,Grundschule,St.Michael-Schule,"Werdohl, KG St.Michael-Schule",Schulstr. 19,58791,Werdohl,196,023922719,131507@schule.nrw.de,0,Märkischer Kreis,1
2305,0,131519,Grundschule,Städt. Evangelische,"Werdohl, EG Martin Luther",Danziger Str. 30,58791,Werdohl,188,0239213986,131519@schule.nrw.de,0,Märkischer Kreis,1
2306,0,131556,Grundschule,Gem. Grundschule Nachrodt,"Nachrodt-Wiblingwerde,GG (Verb.)Nachrodt",Ehrenmalstr. 61,58769,Nachrodt-Wiblingwerde,249,023523715,131556@schule.nrw.de,0,Märkischer Kreis,1
2307,0,131568,Grundschule,Regenbogenschule -,"Halver, GG (Verb.) Regenbogenschule",Pestalozziweg 1,58553,Halver,362,023536122730,131568@schule.nrw.de,0,Märkischer Kreis,1
2308,0,131581,Grundschule,Lindenhofschule,"Halver, GG Lindenhofschule",Schulstr. 7,58553,Halver,252,023535550,131581@schule.nrw.de,0,Märkischer Kreis,1
2309,0,131600,Grundschule,Bismarckschule Kierspe mit Teilstandort,"Kierspe, GG (Verb.) Bismarckschule",Richelnkamp 20,58566,Kierspe,343,023592487,131600@schule.nrw.de,0,Märkischer Kreis,1
2310,0,131611,Grundschule,Pestalozzischule Kierspe,"Kierspe, GG (Verb.) Pestalozzi",Haunerbusch 84-86,58566,Kierspe,352,023592027,131611@schule.nrw.de,0,Märkischer Kreis,1
2311,0,131623,Grundschule,Städt. Gem. Grundschule Lösenbach,"Lüdenscheid, GG Lösenbach",Schubertstr. 9,58509,Lüdenscheid,229,023519650090,131623@schule.nrw.de,0,Märkischer Kreis,1
2312,0,131635,Grundschule,Otfried-Preußler-Schule,"Lüdenscheid, GG Otfried-Preußler-Schule",Brockhauser Weg 34,58507,Lüdenscheid,169,023519548790,131635@schule.nrw.de,0,Märkischer Kreis,1
2313,0,131659,Grundschule,Adolf-Kolping-Schule,"Lüdenscheid, GG Adolf-Kolping-Schule",Danziger Weg 45,58511,Lüdenscheid,200,023519885690,131659@schule.nrw.de,0,Märkischer Kreis,1
2314,0,131660,Grundschule,Pestalozzischule,"Lüdenscheid, GG Pestalozzi",Weißenburger Str. 14,58511,Lüdenscheid,182,023519849390,131660@schule.nrw.de,0,Märkischer Kreis,1
2315,0,131684,Grundschule,Westschule,"Lüdenscheid, GG Westschule",Kölner Str. 71,58509,Lüdenscheid,179,023513659290,131684@schule.nrw.de,0,Märkischer Kreis,1
2316,0,131702,Grundschule,Knapperschule,"Lüdenscheid, GG Knapper",Lessingstr. 14,58507,Lüdenscheid,192,023513659790,131702@schule.nrw.de,0,Märkischer Kreis,1
2317,0,131738,Grundschule,Grundschule Bierbaum,"Lüdenscheid, GG Bierbaum",Kirchstr. 12,58515,Lüdenscheid,181,023519398490,131738@schule.nrw.de,0,Märkischer Kreis,1
2318,0,131751,Grundschule,Wehberger Schule,"Lüdenscheid, GG Wehberger",Im Olpendahl 10a,58507,Lüdenscheid,207,023519543990,131751@schule.nrw.de,0,Märkischer Kreis,1
2319,0,131775,Grundschule,Städt. Gem. Grundschule Auf der Wahr,"Meinerzhagen, GG Auf der Wahr",Südstr. 3,58540,Meinerzhagen,267,023543712,131775@schule.nrw.de,0,Märkischer Kreis,1
2320,0,131799,Grundschule,Ebbeschule-Valbert,"Meinerzhagen, GG Ebbeschule-Valbert",Schulstr. 8,58540,Meinerzhagen,178,02358351,131799@schule.nrw.de,0,Märkischer Kreis,1
2321,0,131817,Grundschule,Burgschule - Gem. Grundschule der,"Neuenrade, GG (Verb.) Burgschule",Alte Burg 2,58809,Neuenrade,394,0239262464,131817@schule.nrw.de,0,Märkischer Kreis,1
2322,0,131842,Grundschule,Gem. Grundschule Spormecke,"Schalksmühle, GG Spormecke",Spormecke 4,58579,Schalksmühle,177,023556665,131842@schule.nrw.de,0,Märkischer Kreis,1
2323,0,131854,Grundschule,Norbertusschule,"Arnsberg, GG Norbertusschule",Klosterstr. 12,59821,Arnsberg,121,0293122785,131854@schule.nrw.de,0,Hochsauerlandkreis,1
2324,0,131866,Grundschule,Städt. Kath. Johannesschule,"Arnsberg, KG Kath. Johannesschule",Sauerstr. 3,59821,Arnsberg,268,0293122643,131866@schule.nrw.de,0,Hochsauerlandkreis,1
2325,0,131878,Grundschule,Städt. Grundschulverbund Regenbogen,"Arnsberg, GG (Verb.) Regenbogen",Alter Soestweg 36,59821,Arnsberg,192,0293177085,131878@schule.nrw.de,0,Hochsauerlandkreis,1
2326,0,131880,Grundschule,Adolf-Sauer-Schule,"Arnsberg, GG Adolf-Sauer-Schule",Sauerstr. 1,59821,Arnsberg,95,0293122634,131880@schule.nrw.de,0,Hochsauerlandkreis,1
2327,0,131891,Grundschule,Städt. Gem. Grundschule Moosfelde,"Arnsberg, GG Moosfelde",Eschenstr. 4,59755,Arnsberg,177,02932700095,131891@schule.nrw.de,0,Hochsauerlandkreis,1
2328,0,131910,Grundschule,Röhrschule,"Arnsberg, KG Röhr",Marktstr. 42,59759,Arnsberg,96,0293253680,131910@schule.nrw.de,0,Hochsauerlandkreis,1
2329,0,131921,Grundschule,Städt. Gem. Grundschule Mühlenberg,"Arnsberg, GG Mühlenberg",Hochstr. 6,59759,Arnsberg,249,0293253670,131921@schule.nrw.de,0,Hochsauerlandkreis,1
2330,0,131933,Grundschule,Städt. Gemeinschaftsgrundschule,"Arnsberg, GG Graf-Gottfried-Schule",Mendener Str. 38,59755,Arnsberg,149,02932700092,131933@schule.nrw.de,0,Hochsauerlandkreis,1
2331,0,131945,Grundschule,St.Michael-Schule,"Arnsberg, KG St.Michael",Schulstr. 14,59755,Arnsberg,278,02932700084,131945@schule.nrw.de,0,Hochsauerlandkreis,1
2332,0,131957,Grundschule,Städt. Kath. Grundschule,"Arnsberg, KG St.Josef-Bergheim",Marienstr. 1,59757,Arnsberg,139,02932700087,131957@schule.nrw.de,0,Hochsauerlandkreis,1
2333,0,131970,Grundschule,Gemeinschaftsgrundschule,"Balve, GG St. Johannes Balve",Brucknerweg 7,58802,Balve,185,023754051,131970@schule.nrw.de,0,Märkischer Kreis,1
2334,0,131982,Grundschule,Gem. Grundschule Beckum,"Balve, GG Beckum",Nikolausstr. 4,58802,Balve,98,023752555,131982@schule.nrw.de,0,Märkischer Kreis,1
2335,0,132007,Grundschule,Kath. Grundschule Dreikönige,"Balve, KG Dreikönige",Schulstr. 3,58802,Balve,90,023752504,132007@schule.nrw.de,0,Märkischer Kreis,1
2336,0,132020,Grundschule,St.Nikolaus-Schule,"Meschede, KG (Verb.) St. Nikolaus-Schule",Pestalozzistr. 3,59872,Meschede,194,0290341160,132020@schule.nrw.de,0,Hochsauerlandkreis,1
2337,0,132044,Grundschule,Städt. Kath. Grundschule Dinschede,"Arnsberg, KG Dinschede",Dinscheder Str. 8,59823,Arnsberg,201,029371260,132044@schule.nrw.de,0,Hochsauerlandkreis,1
2338,0,132068,Grundschule,Rodentelgenschule,"Arnsberg, KG Rodentelgenschule",Rodentelgenstr. 28,59759,Arnsberg,124,0293253686,132068@schule.nrw.de,0,Hochsauerlandkreis,1
2339,0,132081,Grundschule,Kath. Grundschule Hachen,"Sundern, KG Hachen",Schulstr. 12,59846,Sundern (Sauerland),149,029351509,132081@schule.nrw.de,0,Hochsauerlandkreis,1
2340,0,132093,Grundschule,Städt. Grundschulverbund,"Arnsberg,KG (Verb.)Kath. Heinrich-Knoche",Heinrich-Knoche-Weg 3,59757,Arnsberg,164,0293253558,132093@schule.nrw.de,0,Hochsauerlandkreis,1
2341,0,132135,Grundschule,Städt. Kath. Grundschule Müschede,"Arnsberg, KG Müschede",St.-Hubertus-Platz 1,59757,Arnsberg,98,0293253690,132135@schule.nrw.de,0,Hochsauerlandkreis,1
2342,0,132160,Grundschule,Urbanusschule,"Arnsberg, KG Urbanus",Fuchswinkel 10,59757,Arnsberg,93,02932700037,132160@schule.nrw.de,0,Hochsauerlandkreis,1
2343,0,132172,Grundschule,Kath. Grundschule Allendorf,"Sundern, KG Allendorf",Kaspar-Kellermann-Str. 4,59846,Sundern (Sauerland),134,02393326,132172@schule.nrw.de,0,Hochsauerlandkreis,1
2344,0,132202,Grundschule,Sebastianschule,"Sundern, KG Sebastianschule",Am Wenne 8,59846,Sundern (Sauerland),117,029333672,132202@schule.nrw.de,0,Hochsauerlandkreis,1
2345,0,132214,Grundschule,Johannesschule,"Sundern, KG Johannes",Grünewaldstr. 13,59846,Sundern (Sauerland),229,0293377820,132214@schule.nrw.de,0,Hochsauerlandkreis,1
2346,0,132226,Grundschule,Marienschule,"Sundern, KG (Verb.) Marienschule",Silmecke 23,59846,Sundern (Sauerland),189,029339098910,132226@schule.nrw.de,0,Hochsauerlandkreis,1
